Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
SC0,31/08/2019,Aberdeen,Ross County,3,0,H,0.44,0.44,1.0,0.33,0,1,1.0,1.0,1.33,1.33,3.0,2.0,0.0,0.0,1.0,1.0,1.33,1.33,3.0,2.0,0.0,0.0
SC0,31/08/2019,Hearts,Hamilton,2,2,D,0.11,0.33,0.33,0.0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0
SC0,31/08/2019,Livingston,St Mirren,2,1,H,0.56,0.33,0.33,0.0,0,0,2.0,1.0,0.33,0.67,0.0,0.0,0.0,1.0,2.0,1.0,0.33,0.67,0.0,0.0,0.0,1.0
SC0,31/08/2019,Motherwell,Hibernian,3,0,H,0.44,0.44,0.0,0.0,0,0,1.67,2.0,1.33,2.67,2.0,5.0,1.0,6.0,1.67,2.0,1.33,2.67,2.0,5.0,1.0,6.0
SC0,31/08/2019,St Johnstone,Kilmarnock,0,1,A,0.22,0.11,0.33,0.0,0,0,1.33,3.67,0.33,1.33,2.0,2.0,0.0,2.0,1.33,3.67,0.33,1.33,2.0,2.0,0.0,2.0
SC0,01/09/2019,Rangers,Celtic,0,2,A,1.0,1.0,1.0,1.0,0,0,3.0,0.67,5.0,1.0,6.0,1.0,5.0,2.0,3.0,0.67,5.0,1.0,6.0,1.0,5.0,2.0
SC0,14/09/2019,Hamilton,Celtic,0,1,A,0.44,1.0,0.5,1.0,0,0,1.25,2.0,4.25,0.75,1.5,1.5,3.5,1.0,1.67,1.67,3.33,1.0,1.5,1.5,3.5,1.0
SC0,14/09/2019,Aberdeen,St Johnstone,1,1,D,0.44,0.22,1.0,0.17,0,0,1.5,0.75,1.0,3.0,3.0,1.0,1.0,4.5,1.0,0.33,1.33,1.67,3.0,1.0,1.0,4.5
SC0,14/09/2019,Hearts,Motherwell,2,3,A,0.22,0.67,0.33,0.67,0,0,1.25,2.0,2.0,1.5,1.0,1.0,1.5,0.5,1.0,1.67,2.67,2.0,1.0,1.0,1.5,0.5
SC0,14/09/2019,Kilmarnock,Hibernian,2,0,H,0.44,0.11,0.17,0.0,0,0,0.5,1.0,1.0,2.75,0.5,1.0,0.5,4.5,0.33,0.67,1.0,3.67,0.5,1.0,0.5,4.5
SC0,14/09/2019,Rangers,Livingston,3,1,H,0.67,0.78,0.5,0.67,0,0,2.25,1.0,2.0,1.0,3.0,1.5,3.0,1.5,2.33,1.0,2.67,1.33,3.0,1.5,3.0,1.5
SC0,14/09/2019,Ross County,St Mirren,2,1,H,0.11,0.33,0.5,0.0,1,0,1.0,1.75,0.5,1.0,2.0,2.0,0.5,1.5,0.33,2.33,0.67,1.0,2.0,2.0,0.5,1.5
SC0,21/09/2019,Livingston,Aberdeen,0,2,A,0.67,0.56,0.67,0.17,0,0,1.8,1.4,1.4,0.8,1.0,0.5,0.0,0.5,2.33,1.67,1.33,0.33,1.0,0.5,0.0,0.5
SC0,21/09/2019,Motherwell,Ross County,1,2,A,1.0,0.33,0.5,0.17,0,1,2.2,1.6,1.2,1.6,2.5,2.5,0.0,1.5,3.0,1.0,1.0,2.67,2.5,2.5,0.0,1.5
SC0,21/09/2019,St Mirren,Hamilton,0,0,D,0.0,0.11,0.5,0.17,0,0,0.6,1.2,1.0,1.8,0.5,0.5,1.0,2.5,0.67,1.67,1.0,2.0,0.5,0.5,1.0,2.5
