Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
SP1,20/09/2019,Osasuna,Betis,0,0,D,0.33,0.44,0.33,0.0,1,0,1.0,0.75,1.5,2.25,1.0,1.0,2.0,5.0,1.0,1.0,1.67,2.33,1.0,1.0,2.0,5.0
SP1,21/09/2019,Villarreal,Valladolid,2,0,H,0.44,0.22,0.33,0.44,0,0,2.5,2.0,1.0,1.25,3.0,3.0,1.0,1.33,2.0,1.33,0.67,1.33,3.0,3.0,1.0,1.33
SP1,21/09/2019,Levante,Eibar,0,0,D,0.67,0.11,1.0,0.11,0,0,1.5,1.25,1.0,1.75,2.0,0.5,1.0,1.67,2.0,1.33,1.0,1.67,2.0,0.5,1.0,1.67
SP1,21/09/2019,Ath Madrid,Celta,0,0,D,0.67,0.44,1.0,0.33,0,0,1.25,1.0,0.75,1.5,2.0,1.0,1.0,1.0,1.33,1.33,0.67,1.0,2.0,1.0,1.0,1.0
SP1,21/09/2019,Granada,Barcelona,2,0,H,0.67,0.78,0.0,0.17,1,0,2.25,1.25,3.0,1.75,0.0,1.0,1.0,1.5,1.67,0.33,4.0,2.0,0.0,1.0,1.0,1.5
SP1,22/09/2019,Getafe,Mallorca,4,2,H,0.33,0.11,0.33,0.0,0,1,0.75,1.0,0.5,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0
SP1,22/09/2019,Espanol,Sociedad,1,3,A,0.44,0.67,0.0,0.44,0,0,0.5,1.5,1.0,0.75,0.0,2.5,0.67,1.0,0.67,1.33,1.0,0.67,0.0,2.5,0.67,1.0
SP1,22/09/2019,Valencia,Leganes,1,1,D,0.33,0.0,0.67,0.0,0,0,1.25,1.75,0.25,1.75,1.5,0.5,1.0,2.0,1.33,2.0,0.33,2.0,1.5,0.5,1.0,2.0
SP1,22/09/2019,Ath Bilbao,Alaves,2,0,H,0.56,0.22,1.0,0.33,0,0,1.0,0.25,0.5,0.5,1.5,0.0,1.0,1.0,1.0,0.33,0.33,0.67,1.5,0.0,1.0,1.0
SP1,22/09/2019,Sevilla,Real Madrid,0,1,A,0.78,0.56,0.33,0.67,0,0,1.25,0.25,2.25,1.5,1.0,1.0,2.5,1.5,1.0,0.33,2.0,1.67,1.0,1.0,2.5,1.5
