Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
F1,30/08/2019,Metz,Paris SG,0,2,A,0.44,0.67,1.0,0.0,1,0,1.33,1.33,2.67,0.67,3.0,0.0,1.0,2.0,1.33,1.33,2.67,0.67,3.0,0.0,1.0,2.0
F1,31/08/2019,Lyon,Bordeaux,1,1,D,0.67,0.44,1.0,0.5,0,0,3.0,0.33,1.33,1.33,6.0,0.0,1.5,1.5,3.0,0.33,1.33,1.33,6.0,0.0,1.5,1.5
F1,31/08/2019,Angers,Dijon,2,0,H,0.67,0.0,1.0,0.0,0,0,2.0,2.33,0.33,1.67,3.0,0.5,0.0,1.0,2.0,2.33,0.33,1.67,3.0,0.5,0.0,1.0
F1,31/08/2019,Nantes,Montpellier,1,0,H,0.44,0.44,0.33,0.33,0,0,1.0,1.0,0.67,0.67,0.0,0.0,1.0,1.0,1.0,1.0,0.67,0.67,0.0,0.0,1.0,1.0
F1,31/08/2019,Nimes,Brest,3,0,H,0.11,0.56,0.0,0.33,0,1,1.0,2.33,1.0,0.67,1.0,2.0,1.0,1.0,1.0,2.33,1.0,0.67,1.0,2.0,1.0,1.0
F1,31/08/2019,Toulouse,Amiens,2,0,H,0.44,0.33,1.0,0.0,0,0,0.67,1.67,1.0,1.33,1.0,0.0,1.0,2.0,0.67,1.67,1.0,1.33,1.0,0.0,1.0,2.0
F1,01/09/2019,Reims,Lille,2,0,H,0.44,0.67,0.33,0.0,0,0,0.67,0.33,1.67,0.67,0.0,0.0,0.0,1.0,0.67,0.33,1.67,0.67,0.0,0.0,0.0,1.0
F1,01/09/2019,Rennes,Nice,1,2,A,1.0,0.67,1.0,1.0,0,0,1.67,0.33,1.67,1.33,2.0,1.0,2.0,1.0,1.67,0.33,1.67,1.33,2.0,1.0,2.0,1.0
F1,01/09/2019,Strasbourg,Monaco,2,2,D,0.22,0.11,0.17,0.0,0,0,0.33,1.0,0.67,2.67,0.5,1.5,0.0,3.0,0.33,1.0,0.67,2.67,0.5,1.5,0.0,3.0
F1,01/09/2019,Marseille,St Etienne,1,0,H,0.44,0.44,0.0,0.5,0,0,0.67,1.0,1.0,1.67,0.0,2.0,1.0,2.0,0.67,1.0,1.0,1.67,0.0,2.0,1.0,2.0
