Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
E0,31/08/2019,Southampton,Man United,1,1,D,0.33,0.44,0.0,0.33,0,0,1.0,1.67,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,2.0,1.0,1.0,2.0,1.0,1.0
E0,31/08/2019,Chelsea,Sheffield United,2,2,D,0.44,0.44,0.33,0.33,0,1,1.33,2.33,1.0,1.0,1.0,1.0,1.0,1.0,1.33,2.33,1.0,1.0,1.0,1.0,1.0,1.0
E0,31/08/2019,Crystal Palace,Aston Villa,1,0,H,0.44,0.33,0.33,0.0,0,1,0.67,0.67,1.33,1.67,0.0,0.0,1.0,3.0,0.67,0.67,1.33,1.67,0.0,0.0,1.0,3.0
E0,31/08/2019,Leicester,Bournemouth,3,1,H,0.56,0.44,0.33,1.0,0,0,1.0,0.67,1.33,1.67,0.0,0.0,2.0,1.0,1.0,0.67,1.33,1.67,0.0,0.0,2.0,1.0
E0,31/08/2019,Man City,Brighton,4,0,H,0.78,0.44,0.33,1.0,0,0,3.33,1.0,1.33,1.0,2.0,2.0,3.0,0.0,3.33,1.0,1.33,1.0,2.0,2.0,3.0,0.0
E0,31/08/2019,Newcastle,Watford,1,1,D,0.33,0.0,0.0,0.0,0,0,0.67,1.33,0.33,2.33,0.0,1.0,0.0,1.0,0.67,1.33,0.33,2.33,0.0,1.0,0.0,1.0
E0,31/08/2019,West Ham,Norwich,2,0,H,0.44,0.33,0.0,0.0,0,1,1.33,2.33,2.0,2.67,0.0,5.0,1.0,4.0,1.33,2.33,2.0,2.67,0.0,5.0,1.0,4.0
E0,31/08/2019,Burnley,Liverpool,0,3,A,0.44,1.0,1.0,1.0,0,0,1.67,1.0,3.0,1.0,3.0,0.0,2.0,1.0,1.67,1.0,3.0,1.0,3.0,0.0,2.0,1.0
E0,01/09/2019,Everton,Wolves,3,2,H,0.44,0.33,1.0,0.33,0,0,0.33,0.67,0.67,0.67,1.0,0.0,0.0,0.0,0.33,0.67,0.67,0.67,1.0,0.0,0.0,0.0
E0,01/09/2019,Arsenal,Tottenham,2,2,D,0.67,0.44,1.0,0.33,0,0,1.33,1.33,1.67,1.33,2.0,1.0,2.0,2.0,1.33,1.33,1.67,1.33,2.0,1.0,2.0,2.0
E0,14/09/2019,Liverpool,Newcastle,3,1,H,1.0,0.44,1.0,0.5,0,0,3.0,0.75,0.75,1.25,3.5,1.0,1.0,1.5,2.67,0.67,1.0,1.33,3.5,1.0,1.0,1.5
E0,14/09/2019,Brighton,Burnley,1,1,D,0.11,0.11,0.17,0.17,0,0,1.0,1.75,1.25,1.5,0.5,1.5,1.0,1.5,0.33,2.33,0.67,2.0,0.5,1.5,1.0,1.5
E0,14/09/2019,Man United,Leicester,1,0,H,0.22,0.78,0.5,0.67,0,0,1.75,1.0,1.5,0.75,2.5,1.0,1.5,1.0,1.0,1.33,2.0,1.0,2.5,1.0,1.5,1.0
E0,14/09/2019,Sheffield United,Southampton,0,1,A,0.44,0.44,0.5,0.5,1,0,1.25,1.25,1.0,1.5,1.0,1.0,1.0,1.5,1.33,1.33,1.33,1.0,1.0,1.0,1.0,1.5
