Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
E0,30/09/2017,Bournemouth,Leicester,0,0,D,0.33,0.11,0.33,0.11,0,0,0.67,1.83,1.5,2.0,1.0,1.67,1.33,2.33,1.0,2.0,1.33,2.0,1.0,1.67,1.33,2.33
E0,30/09/2017,Chelsea,Man City,0,1,A,0.78,1.0,0.44,1.0,0,0,2.0,0.83,3.5,0.33,1.33,1.0,3.33,0.33,2.0,0.33,5.33,0.0,1.33,1.0,3.33,0.33
E0,30/09/2017,Huddersfield,Tottenham,0,4,A,0.22,0.78,0.56,1.0,1,0,0.83,0.5,1.67,0.83,0.67,0.33,2.67,0.67,0.33,1.0,2.0,0.67,0.67,0.33,2.67,0.67
E0,30/09/2017,Man United,Crystal Palace,4,0,H,0.78,0.0,1.0,0.0,0,0,2.83,0.33,0.0,2.17,3.33,0.0,0.0,2.33,2.33,0.67,0.0,2.33,3.33,0.0,0.0,2.33
E0,30/09/2017,Stoke,Southampton,2,1,H,0.11,0.33,0.44,0.67,0,0,0.83,1.67,0.67,0.83,1.0,2.0,0.5,0.0,1.0,2.67,0.33,1.0,1.0,2.0,0.5,0.0
E0,30/09/2017,West Brom,Watford,2,2,D,0.11,0.67,0.56,1.0,0,0,0.67,1.0,1.5,1.67,0.67,0.33,2.0,0.33,0.33,1.67,1.33,2.33,0.67,0.33,2.0,0.33
E0,30/09/2017,West Ham,Swansea,1,0,H,0.44,0.11,0.5,0.56,0,0,1.0,2.17,0.5,1.17,2.0,1.5,0.67,0.0,1.33,1.0,0.33,1.0,2.0,1.5,0.67,0.0
E0,01/10/2017,Arsenal,Brighton,2,0,H,0.78,0.67,1.0,0.11,0,1,1.5,1.33,0.83,1.17,3.0,1.0,0.33,1.33,1.67,0.0,1.67,1.0,3.0,1.0,0.33,1.33
E0,01/10/2017,Everton,Burnley,0,1,A,0.33,0.56,0.67,0.56,0,0,0.67,1.83,1.0,0.83,1.0,1.33,1.67,1.33,0.67,2.67,0.67,0.33,1.0,1.33,1.67,1.33
E0,01/10/2017,Newcastle,Liverpool,1,1,D,0.67,0.44,0.67,0.44,1,0,1.0,0.83,2.0,1.83,1.67,1.0,2.0,3.33,1.0,0.67,1.33,2.67,1.67,1.0,2.0,3.33
E0,14/10/2017,Burnley,West Ham,1,1,D,0.56,0.44,0.44,0.11,0,0,1.0,0.71,1.0,1.86,0.33,0.33,0.5,2.5,0.67,0.33,1.0,1.0,0.33,0.33,0.67,2.0
E0,14/10/2017,Crystal Palace,Chelsea,2,1,H,0.0,0.44,0.0,1.0,0,0,0.0,2.43,1.71,0.86,0.0,2.0,2.67,0.67,0.0,3.33,1.33,0.33,0.0,2.0,2.67,0.67
E0,14/10/2017,Liverpool,Man United,0,0,D,0.56,1.0,0.78,0.78,0,0,1.86,1.71,3.0,0.29,2.0,0.33,2.33,0.67,1.67,1.33,3.0,0.0,2.0,0.33,2.33,0.67
E0,14/10/2017,Man City,Stoke,7,2,H,1.0,0.33,0.78,0.11,0,0,3.14,0.29,1.0,1.57,3.67,0.33,0.67,1.33,4.0,0.0,1.0,2.33,3.67,0.33,0.67,1.33
E0,14/10/2017,Swansea,Huddersfield,2,0,H,0.11,0.22,0.0,0.44,0,1,0.43,1.14,0.71,1.0,0.33,2.33,1.0,0.67,0.33,1.0,0.33,1.67,0.33,2.33,1.0,0.67
E0,14/10/2017,Tottenham,Bournemouth,1,0,H,0.78,0.44,0.22,0.0,0,0,2.0,0.71,0.57,1.57,0.67,1.0,0.33,2.0,2.33,0.67,1.0,1.0,0.67,1.0,0.33,2.0
E0,14/10/2017,Watford,Arsenal,2,1,H,0.44,0.78,0.22,0.11,0,0,1.57,1.71,1.57,1.14,1.0,3.0,0.0,1.67,1.33,3.0,1.33,0.0,1.0,3.0,0.0,1.67
E0,15/10/2017,Brighton,Everton,1,1,D,0.33,0.33,0.67,0.11,1,0,0.71,1.29,0.57,1.71,1.33,1.0,0.33,2.33,0.67,1.33,0.67,2.0,1.33,1.0,0.33,2.33
E0,15/10/2017,Southampton,Newcastle,2,2,D,0.33,0.44,0.33,0.33,0,1,0.71,1.0,1.0,0.86,0.75,1.25,0.33,0.67,0.67,1.0,1.0,1.0,1.0,1.67,0.33,0.67
E0,16/10/2017,Leicester,West Brom,1,1,D,0.22,0.22,0.33,0.33,0,0,1.29,1.71,0.86,1.14,1.67,1.67,0.67,1.67,1.0,1.33,0.67,1.33,1.67,1.67,0.67,1.67
E0,20/10/2017,West Ham,Brighton,0,3,A,0.44,0.44,0.67,0.11,0,1,1.0,1.75,0.75,1.25,1.67,1.0,0.25,1.5,1.33,1.33,0.67,1.0,1.67,1.0,0.33,1.33
E0,21/10/2017,Chelsea,Watford,4,2,H,0.33,0.78,0.44,0.78,0,0,1.62,1.0,1.62,1.62,1.0,1.0,2.0,0.75,1.67,1.0,2.0,1.33,0.67,0.33,2.0,1.0
E0,21/10/2017,Huddersfield,Man United,2,1,H,0.11,0.78,0.22,0.56,1,0,0.62,1.12,2.62,0.25,0.5,1.25,1.75,0.5,0.0,2.0,1.67,0.0,0.33,1.67,1.0,0.67
E0,21/10/2017,Man City,Burnley,3,0,H,1.0,0.56,1.0,0.56,0,0,3.62,0.5,1.0,0.75,4.5,0.75,1.5,1.0,4.33,0.67,0.67,0.33,5.67,0.67,1.0,0.67
E0,21/10/2017,Newcastle,Crystal Palace,1,0,H,0.22,0.33,0.78,0.0,1,0,1.12,1.0,0.25,2.25,1.5,1.0,0.0,2.75,1.0,1.33,0.67,3.33,2.0,0.67,0.0,3.33
