Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
E3,12/09/2017,Accrington,Grimsby,1,2,A,0.78,0.33,1.0,0.33,0,0,2.33,1.33,1.33,2.17,2.67,0.67,1.67,2.67,2.33,1.0,1.33,2.33,2.67,0.67,1.67,2.67
E3,12/09/2017,Barnet,Exeter,1,2,A,0.67,1.0,0.67,0.78,0,0,1.67,1.0,1.83,0.83,1.33,0.67,2.67,1.67,2.33,1.0,2.67,1.33,1.33,0.67,2.67,1.67
E3,12/09/2017,Colchester,Chesterfield,1,1,D,0.67,0.11,0.78,0.0,0,0,1.67,1.67,0.83,2.33,3.0,1.0,0.67,3.67,2.67,1.0,0.67,3.0,3.0,1.0,0.67,3.67
E3,12/09/2017,Coventry,Carlisle,2,0,H,0.44,0.11,0.67,0.33,0,0,1.0,0.5,1.33,1.83,1.33,0.33,1.0,2.67,0.33,0.67,0.67,2.67,1.33,0.33,1.0,2.67
E3,12/09/2017,Crewe,Cambridge,0,1,A,0.67,0.44,0.78,0.33,0,0,1.67,0.83,0.67,1.0,2.25,1.0,0.67,1.33,2.0,0.67,0.67,1.0,2.33,0.67,0.67,1.33
E3,12/09/2017,Forest Green,Lincoln,0,1,A,0.0,0.78,0.44,0.44,0,0,1.5,3.0,1.5,1.0,2.33,2.67,1.33,1.33,1.0,3.67,2.0,0.67,2.33,2.67,1.33,1.33
E3,12/09/2017,Luton,Port Vale,2,0,H,0.22,0.0,0.67,0.33,0,0,2.17,1.33,0.83,1.5,3.67,1.67,1.0,1.33,0.67,1.67,0.0,1.0,3.67,1.67,1.0,1.33
E3,12/09/2017,Mansfield,Wycombe,0,0,D,0.56,0.78,0.78,0.78,0,0,2.0,1.33,2.17,1.83,2.67,1.0,2.0,1.33,2.33,1.33,2.0,1.0,2.67,1.0,2.0,1.33
E3,12/09/2017,Newport County,Cheltenham,1,0,H,0.44,0.11,0.67,0.11,0,0,1.5,1.0,0.83,1.67,2.0,0.5,0.33,1.67,1.33,0.67,1.0,1.67,2.0,0.5,0.33,1.67
E3,12/09/2017,Notts County,Swindon,1,0,H,0.78,0.33,0.78,1.0,0,0,1.83,1.17,1.33,1.5,2.0,0.67,2.0,0.33,1.67,0.67,1.33,2.33,2.0,0.67,2.0,0.33
E3,12/09/2017,Stevenage,Crawley Town,1,1,D,0.67,0.67,0.44,0.33,0,0,1.67,1.17,1.17,1.33,2.33,2.0,1.33,1.33,1.0,0.67,2.0,1.0,2.33,2.0,1.33,1.33
E3,12/09/2017,Yeovil,Morecambe,2,2,D,0.44,0.11,0.78,0.22,0,0,1.67,2.67,0.67,1.17,1.67,0.67,0.33,1.0,0.67,0.67,0.33,1.33,1.67,0.67,0.33,1.0
E3,16/09/2017,Cambridge,Coventry,2,1,H,0.67,0.78,0.44,0.44,0,0,0.71,0.86,1.14,0.43,0.67,0.67,0.67,0.67,1.0,1.0,1.0,0.0,0.67,0.67,0.67,0.67
E3,16/09/2017,Carlisle,Barnet,1,1,D,0.11,0.67,0.44,0.44,0,0,1.14,1.86,1.57,1.14,1.67,1.0,2.0,1.33,0.33,2.0,2.67,1.33,1.67,1.0,2.0,1.33
E3,16/09/2017,Cheltenham,Colchester,3,1,H,0.11,0.44,0.33,0.0,0,0,0.71,1.57,1.57,1.57,1.33,1.67,0.33,2.33,0.0,0.67,1.33,1.0,1.33,1.67,0.33,2.33
E3,16/09/2017,Chesterfield,Accrington,1,2,A,0.22,0.67,0.44,0.44,0,0,0.86,2.14,2.14,1.43,1.0,1.0,2.0,2.0,0.67,2.0,2.0,1.0,1.0,1.0,2.0,2.0
E3,16/09/2017,Crawley Town,Notts County,0,1,A,0.44,1.0,0.33,0.67,0,0,1.14,1.29,1.71,1.0,1.0,1.33,1.67,1.67,1.33,1.33,1.33,0.0,1.0,1.33,1.67,1.67
E3,16/09/2017,Exeter,Crewe,3,0,H,1.0,0.33,1.0,0.5,0,0,1.86,0.86,1.43,0.86,1.0,0.0,0.5,0.5,2.0,0.67,1.67,1.0,1.0,0.0,0.5,0.5
E3,16/09/2017,Grimsby,Yeovil,2,1,H,0.67,0.22,0.33,0.0,0,0,1.43,2.0,1.71,2.57,1.0,1.67,1.67,4.67,1.33,1.67,0.67,1.33,1.0,1.67,1.67,4.67
E3,16/09/2017,Lincoln,Mansfield,0,1,A,0.78,0.56,0.56,0.22,0,0,1.43,0.86,1.71,1.14,1.67,0.67,1.33,1.67,1.0,0.33,1.67,0.67,1.67,0.67,1.33,1.67
E3,16/09/2017,Morecambe,Newport County,2,1,H,0.11,0.44,0.33,0.44,0,0,0.86,1.29,1.43,0.86,1.0,1.33,1.25,1.25,1.0,2.0,0.33,0.33,1.0,1.33,0.67,0.67
E3,16/09/2017,Port Vale,Forest Green,1,1,D,0.0,0.0,0.0,0.0,0,0,0.71,1.57,1.29,2.71,0.67,1.67,0.67,3.33,0.0,1.33,0.67,2.33,0.67,1.67,0.67,3.33
