Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
E3,08/09/2018,Bury,Grimsby,4,0,H,0.33,0.11,0.78,0.44,0,0,1.33,1.5,0.83,1.33,1.67,1.0,1.0,0.67,2.0,2.33,0.33,1.0,1.67,1.0,1.0,0.67
E3,08/09/2018,Cambridge,Carlisle,1,2,A,0.33,0.67,0.33,0.33,0,0,1.0,1.67,1.17,1.17,1.0,1.67,0.67,1.33,0.33,1.0,1.0,0.67,1.0,1.67,0.67,1.33
E3,08/09/2018,Exeter,Notts County,5,1,H,0.33,0.0,0.44,0.0,0,0,1.33,1.0,1.0,2.67,1.33,1.67,1.67,3.0,0.67,1.33,1.33,3.0,1.33,1.67,1.67,3.0
E3,08/09/2018,Forest Green,Port Vale,1,1,D,0.56,0.0,0.33,0.0,0,0,1.67,0.83,1.0,1.17,0.67,0.67,0.33,1.67,1.33,0.67,0.67,1.67,0.67,0.67,0.33,1.67
E3,08/09/2018,Lincoln,Crawley Town,0,1,A,1.0,0.44,1.0,0.33,0,0,2.33,0.67,1.33,1.67,3.0,1.0,0.67,1.0,2.67,0.67,2.0,2.0,3.0,1.0,0.67,1.0
E3,08/09/2018,Morecambe,Swindon,0,1,A,0.33,0.33,0.33,0.22,0,0,0.5,2.33,1.83,2.0,0.33,1.33,1.33,2.33,1.0,1.67,1.33,1.33,0.33,1.33,1.33,2.33
E3,08/09/2018,Northampton,Cheltenham,1,3,A,0.44,0.44,0.22,0.44,0,0,1.17,1.33,0.5,1.17,1.0,1.33,0.67,0.67,1.0,1.0,1.0,1.33,1.0,1.33,0.67,0.67
E3,08/09/2018,Oldham,Newport County,0,1,A,0.78,1.0,0.67,0.44,0,0,1.5,0.83,1.33,1.17,2.0,1.33,1.0,1.67,1.33,0.33,2.0,1.0,2.0,1.33,1.0,1.67
E3,08/09/2018,Stevenage,Macclesfield,1,0,H,0.11,0.22,0.44,0.0,0,0,1.0,1.0,0.83,2.17,1.0,1.0,1.0,3.0,0.0,1.0,0.67,1.67,1.0,1.0,1.0,3.0
E3,08/09/2018,Tranmere,Colchester,1,1,D,0.56,0.67,0.78,0.56,0,0,1.17,1.0,2.17,0.67,0.67,0.0,1.33,0.67,0.67,0.33,3.33,1.0,0.67,0.0,1.33,0.67
E3,15/09/2018,Carlisle,Tranmere,0,2,A,0.67,0.56,0.78,0.22,0,0,1.29,1.14,1.14,1.0,1.67,1.0,1.67,2.0,1.0,0.67,1.0,0.67,1.67,1.0,1.67,2.0
