Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
I1,29/09/2018,Inter,Cagliari,2,0,H,0.67,0.22,0.44,0.33,0,0,1.33,0.83,0.67,1.17,1.33,1.33,0.33,1.33,1.0,0.67,0.33,1.0,1.33,1.33,0.33,1.33
I1,29/09/2018,Juventus,Napoli,3,1,H,1.0,1.0,1.0,0.67,0,0,2.17,0.67,2.0,1.17,2.0,0.33,1.67,1.67,2.0,0.33,2.33,0.33,2.0,0.33,1.67,1.67
I1,29/09/2018,Roma,Lazio,3,1,H,0.44,1.0,0.56,0.67,0,0,1.83,1.5,1.5,1.0,3.0,1.67,1.0,1.0,2.0,1.33,2.33,0.67,3.0,1.67,1.0,1.0
I1,30/09/2018,Bologna,Udinese,2,1,H,0.33,0.44,0.33,0.44,0,0,0.33,1.17,1.17,1.0,0.67,1.33,1.33,1.0,0.67,1.0,1.33,1.0,0.67,1.33,1.33,1.0
I1,30/09/2018,Chievo,Torino,0,1,A,0.11,0.22,0.11,0.33,0,0,0.83,2.5,0.83,1.17,0.67,1.67,1.0,1.0,0.67,2.0,0.67,1.33,0.67,1.67,1.0,1.0
I1,30/09/2018,Fiorentina,Atalanta,2,0,H,0.44,0.22,1.0,0.22,0,0,2.0,0.83,1.5,1.33,3.33,0.33,1.67,2.33,1.67,1.0,0.67,1.33,3.33,0.33,1.67,2.33
I1,30/09/2018,Frosinone,Genoa,1,2,A,0.0,0.67,0.11,0.0,1,0,0.0,2.67,1.8,2.0,0.0,2.33,2.0,4.5,0.0,3.67,1.33,1.33,0.0,2.33,2.0,4.5
I1,30/09/2018,Parma,Empoli,1,0,H,0.67,0.11,0.44,0.11,1,1,1.0,1.33,0.83,1.17,1.67,1.33,0.67,1.67,1.0,1.0,0.67,1.67,1.67,1.33,0.67,1.67
I1,30/09/2018,Sassuolo,Milan,1,4,A,0.67,0.33,1.0,0.22,0,0,2.33,1.33,1.6,1.6,3.0,1.33,1.33,1.67,2.0,1.0,1.33,1.33,3.0,1.33,1.33,1.67
I1,01/10/2018,Sampdoria,Spal,2,1,H,0.22,0.33,0.44,0.33,0,0,1.5,0.5,0.67,1.0,1.33,0.67,0.33,1.33,0.33,0.67,0.67,1.67,1.33,0.67,0.33,1.33
