Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
SC0,11/09/2015,Inverness C,Hearts,2,0,H,0.11,0.67,0.11,0.67,0,1,0.67,1.5,2.5,1.33,0.0,1.0,2.0,1.67,1.0,2.33,2.33,1.33,0.0,1.0,2.0,1.67
SC0,12/09/2015,Aberdeen,Celtic,2,1,H,1.0,1.0,1.0,0.78,0,0,1.8,0.2,2.67,1.0,2.0,0.0,2.33,1.0,2.0,0.33,3.33,1.33,2.0,0.0,2.33,1.0
SC0,12/09/2015,Dundee United,Kilmarnock,1,2,A,0.0,0.11,0.11,0.11,0,0,1.0,2.0,0.67,2.5,1.0,2.0,0.67,1.67,0.67,3.0,0.67,2.33,1.0,2.0,0.67,1.67
SC0,12/09/2015,Motherwell,Ross County,1,1,D,0.33,0.67,0.33,0.44,0,0,0.67,1.33,1.67,1.0,0.67,1.33,1.67,1.0,1.0,1.33,2.33,1.0,0.67,1.33,1.67,1.0
SC0,12/09/2015,Partick,Dundee,0,1,A,0.11,0.44,0.11,0.44,0,0,0.33,1.5,1.67,1.33,0.67,2.0,2.0,1.33,0.67,2.33,1.0,1.33,0.67,2.0,2.0,1.33
SC0,12/09/2015,St Johnstone,Hamilton,4,1,H,0.33,1.0,0.56,0.5,0,0,1.5,2.0,1.8,0.8,1.33,1.0,1.0,1.0,1.33,2.0,3.0,0.67,1.33,1.0,1.0,1.0
SC0,15/09/2015,Aberdeen,Hamilton,1,0,H,1.0,0.67,1.0,0.33,0,0,1.83,0.33,1.67,1.33,2.0,0.33,1.0,2.0,2.0,0.33,2.0,2.0,2.0,0.33,1.0,2.0
SC0,19/09/2015,Dundee United,Inverness C,1,1,D,0.0,0.44,0.11,0.22,0,0,1.0,2.0,0.86,1.29,1.0,2.0,1.33,2.0,1.0,2.33,1.0,1.0,1.33,2.33,1.33,2.0
SC0,19/09/2015,Hamilton,Motherwell,1,0,H,0.33,0.44,0.78,0.33,0,0,1.43,1.29,0.71,1.29,2.33,0.67,0.67,1.33,1.33,2.33,1.0,1.0,2.33,0.67,0.67,1.33
SC0,19/09/2015,Kilmarnock,St Johnstone,2,1,H,0.33,0.67,0.11,0.0,0,0,0.86,2.29,1.86,1.86,0.67,3.33,1.67,3.0,0.67,2.0,2.33,1.67,0.67,3.33,1.67,3.0
