Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
I1,03/10/2015,Carpi,Torino,2,1,H,0.11,0.67,0.11,0.44,1,0,1.0,2.5,1.83,1.0,0.33,1.0,1.33,1.33,0.33,2.0,1.33,0.67,0.33,1.0,1.33,1.33
I1,03/10/2015,Chievo,Verona,1,1,D,0.44,0.11,0.67,0.11,0,0,1.67,0.67,0.83,1.5,1.67,0.33,0.33,1.33,0.67,0.67,0.67,1.33,1.67,0.33,0.33,1.33
I1,04/10/2015,Empoli,Sassuolo,1,0,H,0.33,0.56,0.11,0.78,0,0,1.0,1.83,1.5,1.0,1.0,2.0,1.33,0.67,0.67,1.33,1.33,1.0,1.0,2.0,1.33,0.67
I1,04/10/2015,Fiorentina,Atalanta,3,0,H,1.0,0.78,1.0,0.44,0,0,1.83,0.67,1.33,0.83,1.67,0.0,1.0,1.0,2.33,0.33,1.33,0.67,1.67,0.0,1.0,1.0
I1,04/10/2015,Juventus,Bologna,3,1,H,0.44,0.33,0.22,0.0,0,1,1.0,1.17,0.5,1.5,0.67,1.0,0.33,2.0,1.33,1.0,0.67,1.33,0.67,1.0,0.33,2.0
I1,04/10/2015,Lazio,Frosinone,2,0,H,0.67,0.44,1.0,0.11,0,1,1.33,1.83,0.67,1.33,2.0,0.33,0.33,1.33,1.33,2.0,1.0,0.67,2.0,0.33,0.33,1.33
I1,04/10/2015,Milan,Napoli,0,4,A,0.67,0.78,1.0,0.22,0,0,1.33,1.5,2.0,1.17,2.5,1.5,1.0,1.33,2.0,1.67,2.33,0.33,2.5,1.5,1.0,1.33
I1,04/10/2015,Palermo,Roma,2,4,A,0.0,0.44,0.44,0.44,0,0,1.17,1.33,2.17,1.17,1.0,1.0,1.33,1.0,1.0,2.0,2.67,1.67,1.0,1.0,1.33,1.0
I1,04/10/2015,Sampdoria,Inter,1,1,D,0.33,0.67,1.0,1.0,0,0,2.0,1.5,1.17,0.83,3.0,1.0,1.5,0.5,1.0,1.67,1.0,1.33,3.0,1.0,1.5,0.5
I1,04/10/2015,Udinese,Genoa,1,1,D,0.33,0.33,0.0,0.0,0,0,1.0,1.5,0.5,1.0,1.0,2.0,0.0,1.33,1.67,2.0,0.33,1.33,1.0,2.0,0.0,1.33
I1,17/10/2015,Roma,Empoli,3,1,H,0.67,0.33,0.78,0.33,0,0,2.43,1.29,1.0,1.57,3.0,1.33,1.0,1.67,3.33,1.67,0.33,1.0,3.0,1.33,1.0,1.67
I1,17/10/2015,Torino,Milan,1,1,D,0.33,0.33,1.0,0.33,0,0,1.71,1.14,1.14,1.86,2.33,0.67,0.75,1.5,1.0,1.33,1.0,2.33,2.33,0.67,1.0,1.33
I1,18/10/2015,Atalanta,Carpi,3,0,H,0.67,0.44,0.78,0.11,0,1,1.14,1.14,1.14,2.29,1.67,0.67,1.67,4.0,1.0,1.33,1.0,2.0,1.67,0.67,1.67,4.0
I1,18/10/2015,Bologna,Palermo,0,1,A,0.0,0.0,0.33,0.33,1,0,0.57,1.71,1.29,1.71,0.67,1.0,1.33,1.67,0.67,2.33,1.0,2.33,0.67,1.0,1.33,1.67
I1,18/10/2015,Frosinone,Sampdoria,2,0,H,0.44,0.44,0.33,0.11,1,0,0.57,1.43,1.86,1.43,1.0,1.33,1.0,2.0,1.0,1.0,1.33,1.33,1.0,1.33,1.0,2.0
I1,18/10/2015,Genoa,Chievo,3,2,H,0.44,0.56,0.67,0.56,0,0,0.57,1.0,1.57,0.71,1.0,0.67,1.67,1.0,0.67,1.0,1.0,0.67,1.0,0.67,1.67,1.0
I1,18/10/2015,Inter,Juventus,0,0,D,0.44,0.44,0.67,0.33,0,0,1.14,0.86,1.29,1.14,1.0,1.0,1.33,1.33,1.0,1.67,1.67,1.33,1.0,1.33,1.33,1.33
I1,18/10/2015,Napoli,Fiorentina,2,1,H,0.78,1.0,0.78,0.67,0,0,2.29,1.0,2.0,0.57,3.0,1.0,2.0,1.33,2.0,0.33,3.0,0.33,3.0,1.0,2.0,1.33
I1,18/10/2015,Sassuolo,Lazio,2,1,H,0.44,1.0,0.56,0.33,0,0,1.29,1.0,1.43,1.57,1.67,1.33,0.67,3.33,0.67,0.67,2.0,0.33,1.67,1.33,0.67,3.33
I1,18/10/2015,Verona,Udinese,1,1,D,0.11,0.44,0.22,0.67,0,0,0.86,1.43,1.0,1.43,1.33,1.67,1.0,1.0,0.67,1.33,1.67,1.67,1.33,1.67,1.0,1.0
I1,24/10/2015,Carpi,Bologna,1,2,A,0.33,0.0,0.44,0.0,1,1,1.0,2.38,0.5,1.62,0.75,1.0,0.5,2.25,1.0,3.0,0.67,2.0,0.67,0.67,0.33,2.33
I1,24/10/2015,Empoli,Genoa,2,0,H,0.33,0.78,0.44,0.11,0,0,1.0,1.75,0.88,1.12,1.0,1.5,0.25,1.25,0.67,1.67,1.67,1.0,1.0,1.0,0.33,1.33
I1,24/10/2015,Palermo,Inter,1,1,D,0.33,0.22,0.11,0.78,0,0,1.25,1.5,1.0,0.75,1.25,1.75,1.33,0.67,1.33,2.0,0.67,1.67,1.33,2.33,1.33,0.67
I1,25/10/2015,Fiorentina,Roma,1,2,A,0.67,1.0,1.0,0.67,0,0,1.88,0.75,2.5,1.25,2.0,0.0,2.0,1.25,2.67,1.0,4.0,1.33,2.0,0.0,2.33,1.33
I1,25/10/2015,Juventus,Atalanta,2,0,H,0.44,0.67,0.56,0.44,0,0,1.12,1.0,1.38,1.0,1.25,1.0,0.75,1.5,1.33,1.0,1.67,1.33,1.67,1.0,1.0,1.67
I1,25/10/2015,Lazio,Torino,3,0,H,0.67,0.44,1.0,0.11,0,0,1.38,1.62,1.62,1.12,2.0,0.25,1.25,1.5,1.67,1.0,1.33,1.33,2.0,0.0,1.0,1.67
I1,25/10/2015,Milan,Sassuolo,2,1,H,0.11,0.44,0.67,0.44,0,0,1.12,1.75,1.38,1.0,1.67,2.33,1.0,0.75,0.33,2.0,1.0,1.0,1.67,2.33,1.0,1.0
