Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
E1,15/09/2015,Birmingham,Nott'm Forest,0,1,A,0.78,0.44,0.78,0.44,0,0,2.2,1.2,1.0,1.0,2.33,1.33,1.0,1.0,2.33,1.0,1.33,1.33,2.33,1.33,1.0,1.0
E1,15/09/2015,Bolton,Sheffield Weds,0,0,D,0.56,0.11,0.56,0.11,0,0,0.5,1.0,1.17,1.67,1.0,0.67,1.0,2.0,1.0,0.67,1.0,2.33,1.0,0.67,1.0,2.0
E1,15/09/2015,Brighton,Rotherham,2,1,H,1.0,0.11,1.0,0.11,0,0,1.5,0.67,1.0,2.33,1.0,0.0,1.33,2.33,1.67,0.67,1.33,2.67,1.0,0.0,1.33,2.33
E1,15/09/2015,Burnley,Milton Keynes Dons,2,1,H,1.0,0.11,0.78,0.44,0,1,1.5,1.17,0.83,1.0,2.0,1.0,1.33,1.0,2.0,0.67,0.0,1.33,2.0,1.0,1.33,1.0
E1,15/09/2015,Cardiff,Hull,0,2,A,1.0,0.33,0.78,0.11,0,0,1.67,0.83,1.33,0.83,1.67,0.33,0.67,1.33,2.0,0.33,1.0,1.0,1.67,0.33,0.67,1.33
E1,15/09/2015,Charlton,Huddersfield,1,2,A,0.44,0.11,0.78,0.11,0,0,1.17,0.83,0.5,1.33,1.67,0.67,0.33,1.67,1.33,1.33,0.33,1.33,1.67,0.67,0.33,1.67
E1,15/09/2015,Leeds,Ipswich,0,1,A,0.56,0.33,0.33,0.44,0,0,1.17,1.0,1.83,2.0,1.0,1.0,1.67,2.67,1.33,1.0,1.67,3.0,1.0,1.0,1.67,2.67
E1,15/09/2015,Middlesbrough,Brentford,3,1,H,0.67,0.11,0.67,0.44,0,0,1.5,0.5,1.6,1.8,1.67,0.33,1.67,1.33,1.67,0.67,0.67,1.67,1.67,0.33,1.67,1.33
E1,15/09/2015,Preston,Bristol City,1,1,D,0.0,0.33,0.11,0.33,1,1,0.5,1.0,1.33,2.33,0.67,1.33,1.0,2.0,0.67,2.0,1.33,2.0,0.67,1.33,1.0,2.0
E1,15/09/2015,Reading,Derby,0,1,A,0.78,0.44,0.56,0.56,0,0,1.67,0.83,1.0,1.0,1.67,0.33,1.0,0.67,2.67,0.67,1.33,1.33,1.67,0.33,1.0,0.67
