Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
F1,22/09/2015,Angers,Reims,0,0,D,0.44,0.56,0.56,0.44,1,0,1.17,0.67,1.67,1.0,0.67,0.33,1.33,1.33,1.0,1.33,2.33,1.33,0.67,0.33,1.33,1.33
F1,22/09/2015,Paris SG,Guingamp,3,0,H,0.56,1.0,0.67,0.33,0,0,1.67,0.5,0.83,1.0,2.0,1.0,0.33,1.33,2.0,1.0,1.67,0.33,2.0,1.0,0.33,1.33
F1,23/09/2015,Ajaccio GFCO,Rennes,1,1,D,0.0,0.78,0.0,0.67,1,0,0.17,1.33,1.67,0.83,0.0,1.5,1.67,1.0,0.33,1.33,2.0,0.67,0.0,1.5,1.67,1.0
F1,23/09/2015,Lorient,Caen,2,0,H,0.67,0.67,0.44,0.67,0,0,1.33,1.5,1.33,1.33,1.33,1.0,1.67,1.0,2.33,2.33,1.67,2.0,1.33,1.0,1.67,1.0
F1,23/09/2015,Lyon,Bastia,2,0,H,0.56,0.0,0.22,0.11,0,0,1.17,0.5,1.5,1.83,0.33,0.67,1.0,2.33,1.67,0.33,1.0,3.0,0.33,0.67,1.0,2.33
F1,23/09/2015,Nice,Bordeaux,6,1,H,0.44,0.56,0.33,0.33,0,0,1.67,1.5,1.17,1.0,1.0,1.33,1.0,1.0,1.33,1.0,1.67,1.0,1.0,1.33,1.0,1.0
F1,23/09/2015,Toulouse,Marseille,1,1,D,0.22,0.44,0.56,0.0,0,0,1.17,1.5,1.83,1.0,1.67,1.33,0.0,1.5,1.33,2.0,1.67,1.33,1.67,1.33,0.0,1.5
F1,23/09/2015,Troyes,St Etienne,0,1,A,0.11,1.0,0.22,0.67,1,0,0.67,2.17,1.5,0.83,1.0,1.5,1.33,1.0,0.33,1.33,2.0,0.67,1.33,2.0,1.33,1.0
F1,24/09/2015,Montpellier,Monaco,2,3,A,0.11,0.33,0.0,0.78,0,0,0.33,1.33,1.0,1.33,0.33,1.67,1.33,0.67,0.67,1.33,1.0,2.0,0.33,1.67,1.33,0.67
F1,25/09/2015,Reims,Lille,1,0,H,0.33,0.56,0.78,0.33,0,0,1.43,0.86,0.33,0.33,2.0,0.67,0.33,0.33,1.0,1.0,0.67,0.33,2.0,0.67,0.33,0.33
