Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
N1,26/09/2015,Ajax,Groningen,2,0,H,0.78,0.67,1.0,0.0,0,0,2.67,0.33,1.33,1.0,3.5,0.0,0.0,2.0,2.67,0.67,1.67,1.0,3.5,0.0,0.0,2.0
N1,26/09/2015,AZ Alkmaar,Heracles,3,1,H,0.33,1.0,0.11,0.67,0,0,0.83,1.5,2.5,0.83,0.0,1.33,2.67,1.33,1.0,1.33,1.67,0.33,0.0,1.33,2.67,1.33
N1,26/09/2015,Heerenveen,Vitesse,0,0,D,0.11,0.67,0.56,0.11,0,0,1.17,1.5,2.0,1.0,1.67,1.0,0.67,1.67,0.67,2.0,2.67,1.0,1.67,1.0,0.67,1.67
N1,26/09/2015,PSV Eindhoven,Nijmegen,2,1,H,0.67,0.78,1.0,0.44,0,1,2.5,1.0,0.67,0.83,2.5,0.5,0.33,1.0,3.33,1.0,1.0,0.0,2.5,0.5,0.33,1.0
N1,26/09/2015,Utrecht,Cambuur,3,3,D,0.67,0.11,0.78,0.17,0,0,1.5,1.5,0.67,3.33,1.67,0.67,1.5,3.0,1.67,1.33,0.33,3.33,1.67,0.67,1.5,3.0
N1,27/09/2015,Den Haag,Excelsior,3,3,D,0.0,0.33,0.22,0.0,0,0,1.33,1.83,0.83,1.67,1.0,1.33,0.0,2.0,0.33,2.33,1.0,1.67,1.0,1.33,0.0,2.0
N1,27/09/2015,Feyenoord,Zwolle,2,0,H,0.44,0.78,1.0,0.67,0,0,1.67,1.0,2.17,0.83,2.0,0.67,2.0,0.5,1.0,1.33,2.0,0.67,2.0,0.67,2.0,0.5
N1,27/09/2015,Graafschap,Willem II,2,2,D,0.0,0.33,0.0,0.11,0,0,0.33,2.67,0.67,1.17,0.5,3.0,0.0,1.33,0.33,3.0,1.0,1.0,0.5,3.0,0.0,1.33
N1,27/09/2015,Twente,Roda,2,1,H,0.22,0.56,0.17,0.5,0,1,0.83,1.83,1.0,0.83,1.5,3.0,0.5,1.5,0.67,1.33,0.67,0.33,1.5,3.0,0.5,1.5
N1,02/10/2015,Heracles,Heerenveen,2,0,H,0.67,0.11,1.0,0.11,0,0,2.29,1.14,1.0,1.29,2.33,0.33,0.67,2.0,1.33,1.33,0.33,1.67,2.33,0.33,0.67,2.0
N1,03/10/2015,Excelsior,Utrecht,1,0,H,0.11,0.44,0.44,0.11,0,0,1.14,1.86,1.71,1.71,1.67,1.33,1.33,2.33,1.0,2.67,2.0,2.33,1.67,1.33,1.33,2.33
N1,03/10/2015,Nijmegen,Den Haag,4,1,H,0.44,0.11,0.67,0.33,1,0,0.71,1.0,1.57,2.0,1.0,0.67,1.67,2.33,1.0,0.67,1.33,2.0,1.0,0.67,1.67,2.33
N1,03/10/2015,Roda,Cambuur,1,1,D,0.22,0.22,0.56,0.22,1,0,1.0,1.0,1.0,3.29,1.25,0.5,2.0,3.0,0.67,1.0,1.0,3.0,0.67,0.33,2.0,3.0
N1,03/10/2015,Willem II,Zwolle,0,1,A,0.44,0.67,0.44,0.44,0,0,0.86,1.29,1.86,1.0,1.33,1.0,1.33,1.0,1.67,1.33,1.67,1.0,1.33,1.0,1.33,1.0
N1,04/10/2015,Ajax,PSV Eindhoven,1,2,A,0.78,0.67,1.0,0.44,0,0,2.57,0.29,2.43,1.0,3.0,0.0,2.5,1.25,2.0,0.67,3.0,1.0,3.0,0.0,2.67,1.0
N1,04/10/2015,AZ Alkmaar,Twente,3,1,H,0.67,0.56,0.44,0.11,0,0,1.14,1.43,1.0,1.71,0.75,1.25,0.5,1.25,2.0,1.33,1.33,1.0,1.0,0.67,0.33,1.33
N1,04/10/2015,Graafschap,Feyenoord,1,2,A,0.11,0.78,0.11,0.44,0,0,0.57,2.57,1.71,0.86,1.0,2.67,1.33,1.33,1.0,2.67,1.33,0.33,1.0,2.67,1.33,1.33
N1,04/10/2015,Vitesse,Groningen,5,0,H,0.44,0.67,1.0,0.0,0,0,1.71,0.86,1.14,1.14,3.33,0.33,0.0,2.0,1.33,0.67,1.67,1.0,3.33,0.33,0.0,2.0
N1,17/10/2015,Cambuur,AZ Alkmaar,1,1,D,0.33,0.67,0.11,0.44,0,0,1.0,3.0,1.38,1.38,0.25,3.5,1.67,1.67,1.33,1.33,2.0,1.33,0.33,4.0,1.67,1.67
N1,17/10/2015,Groningen,Willem II,2,1,H,0.33,0.44,1.0,0.22,0,0,1.0,1.62,0.75,1.25,2.0,0.5,0.5,1.5,0.67,2.33,1.67,1.33,2.33,0.33,0.67,1.0
N1,17/10/2015,Heracles,Ajax,0,2,A,0.67,0.67,1.0,0.78,0,0,2.25,1.0,2.38,0.5,2.25,0.25,2.25,0.5,1.67,1.33,1.67,0.67,2.0,0.33,2.0,0.67
N1,17/10/2015,PSV Eindhoven,Excelsior,1,1,D,0.67,0.44,1.0,0.11,0,0,2.38,1.0,1.12,1.62,2.33,0.67,0.75,2.25,1.67,1.33,1.33,1.67,2.33,0.67,1.0,2.67
N1,17/10/2015,Utrecht,Roda,1,1,D,0.11,0.22,0.78,0.33,0,1,1.5,1.62,1.0,1.0,2.0,1.25,0.67,1.67,1.33,2.33,1.0,1.33,2.33,1.33,0.67,1.67
N1,18/10/2015,Den Haag,Graafschap,1,1,D,0.11,0.11,0.22,0.0,0,0,1.5,2.25,0.62,2.5,1.5,1.75,0.25,2.5,1.67,3.0,1.0,2.33,1.33,1.67,0.0,2.33
