Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamOverallFormL3,AwayTeamOverallFormL3,HomeTeamHomeFormL3,AwayTeamAwayFormL3,HomeTeamPromoted,AwayTeamPromoted,HomeTeamAvgGoalsScoredOverall,HomeTeamAvgGoalsConcededOverall,AwayTeamAvgGoalsScoredOverall,AwayTeamAvgGoalsConcededOverall,HomeTeamAvgGoalsScoredHome,HomeTeamAvgGoalsConcededHome,AwayTeamAvgGoalsScoredAway,AwayTeamAvgGoalsConcededAway,HomeTeamAvgGoalsScoredOverallL3,HomeTeamAvgGoalsConcededOverallL3,AwayTeamAvgGoalsScoredOverallL3,AwayTeamAvgGoalsConcededOverallL3,HomeTeamAvgGoalsScoredHomeL3,HomeTeamAvgGoalsConcededHomeL3,AwayTeamAvgGoalsScoredAwayL3,AwayTeamAvgGoalsConcededAwayL3
D1,25/09/2015,FC Koln,Ingolstadt,1,1,D,0.33,0.44,0.78,1.0,0,1,1.5,1.83,0.5,0.83,1.33,0.67,1.0,0.0,1.0,2.67,0.33,0.33,1.33,0.67,1.0,0.0
D1,26/09/2015,Augsburg,Hoffenheim,1,3,A,0.33,0.11,0.33,0.11,0,0,1.0,1.5,0.83,1.83,0.67,0.67,0.67,1.67,1.67,2.0,1.0,2.33,0.67,0.67,0.67,1.67
D1,26/09/2015,Hamburg,Schalke 04,0,1,A,0.78,1.0,0.67,0.67,0,0,1.33,1.5,1.5,0.83,1.5,1.0,1.33,1.0,1.33,0.0,1.67,0.33,1.5,1.0,1.33,1.0
D1,26/09/2015,Mainz,Bayern Munich,0,3,A,0.33,1.0,0.67,1.0,0,0,1.5,1.0,3.33,0.5,2.0,0.67,2.5,0.5,1.33,1.33,3.33,0.67,2.0,0.67,2.5,0.5
D1,26/09/2015,Stuttgart,M'gladbach,1,3,A,0.33,0.33,0.0,0.0,0,0,1.33,2.33,1.0,2.33,0.67,2.67,0.33,2.33,1.33,1.33,1.33,2.0,0.67,2.67,0.33,2.33
D1,26/09/2015,Werder Bremen,Leverkusen,0,3,A,0.33,0.33,0.33,0.33,0,0,1.17,1.5,0.67,1.33,0.67,1.67,0.33,2.0,1.33,1.33,0.33,1.33,0.67,1.67,0.33,2.0
D1,26/09/2015,Wolfsburg,Hannover,1,1,D,0.44,0.0,1.0,0.11,0,0,1.5,1.17,0.83,2.5,2.33,0.33,0.67,2.33,1.0,1.67,1.0,3.0,2.33,0.33,0.67,2.33
D1,27/09/2015,Dortmund,Darmstadt,2,2,D,0.78,0.67,1.0,0.67,0,1,3.17,0.67,1.0,1.17,3.33,0.33,1.0,0.5,2.67,1.0,1.0,1.33,3.33,0.33,1.0,0.5
D1,27/09/2015,Ein Frankfurt,Hertha,1,1,D,0.44,0.67,0.67,0.33,0,0,2.0,1.33,1.17,1.17,3.5,1.5,0.67,1.67,2.0,1.33,1.33,1.0,3.5,1.5,0.67,1.67
D1,02/10/2015,Darmstadt,Mainz,2,3,A,0.44,0.33,0.44,0.33,1,0,1.14,1.29,1.29,1.29,1.0,1.5,1.0,1.33,1.33,2.0,1.0,1.67,0.67,1.33,1.0,1.33
D1,03/10/2015,Hannover,Werder Bremen,1,0,H,0.11,0.0,0.0,0.44,0,0,0.86,2.29,1.0,1.71,1.0,2.67,1.67,1.33,0.67,2.0,0.33,2.0,1.0,2.67,1.67,1.33
D1,03/10/2015,Hertha,Hamburg,3,0,H,0.44,0.44,0.78,0.67,0,0,1.14,1.14,1.14,1.43,1.67,0.67,1.25,1.75,1.0,1.0,0.33,0.33,1.67,0.67,1.67,0.67
D1,03/10/2015,Hoffenheim,Stuttgart,2,2,D,0.44,0.33,0.11,0.33,0,0,1.14,1.71,1.29,2.43,1.0,2.0,2.0,2.0,1.67,1.67,1.33,1.67,1.0,2.0,2.0,2.0
D1,03/10/2015,Ingolstadt,Ein Frankfurt,2,0,H,0.44,0.22,0.11,0.44,1,0,0.57,0.86,1.86,1.29,0.0,1.67,1.25,1.25,0.67,0.67,0.33,1.0,0.0,1.67,1.33,1.0
D1,03/10/2015,M'gladbach,Wolfsburg,2,0,H,0.67,0.44,0.33,0.22,0,0,1.29,2.14,1.43,1.14,1.67,2.33,0.67,2.0,2.33,1.33,1.33,2.0,1.67,2.33,0.67,2.0
D1,04/10/2015,Bayern Munich,Dortmund,5,1,H,1.0,0.56,1.0,0.78,0,0,3.29,0.43,3.0,0.86,3.75,0.5,3.0,1.0,3.67,0.33,2.0,1.0,3.33,0.67,3.0,1.0
D1,04/10/2015,Leverkusen,Augsburg,1,1,D,0.67,0.33,0.67,0.11,0,0,1.0,1.14,1.0,1.71,1.0,0.67,1.33,2.33,1.33,1.0,1.67,2.33,1.0,0.67,1.33,2.33
D1,04/10/2015,Schalke 04,FC Koln,0,3,A,1.0,0.44,0.78,0.33,0,0,1.43,0.71,1.43,1.71,1.67,0.67,1.67,3.0,1.33,0.0,0.67,1.0,1.67,0.67,1.67,3.0
D1,16/10/2015,Mainz,Dortmund,0,2,A,0.33,0.22,0.67,0.44,0,0,1.5,1.38,2.75,1.38,1.5,1.25,2.5,2.0,1.0,2.0,1.33,2.67,2.0,1.33,2.0,2.67
D1,17/10/2015,Augsburg,Darmstadt,0,2,A,0.11,0.44,0.33,0.56,0,1,1.0,1.62,1.25,1.5,0.75,1.25,1.33,1.0,1.33,2.67,2.0,2.0,1.0,1.33,1.33,1.0
D1,17/10/2015,Ein Frankfurt,M'gladbach,1,5,A,0.11,1.0,0.56,0.33,0,0,1.62,1.38,1.38,1.88,2.67,1.33,1.0,2.0,0.33,1.67,3.0,1.0,2.67,1.33,1.33,1.33
D1,17/10/2015,Hamburg,Leverkusen,0,0,D,0.33,0.78,0.44,0.33,0,0,1.0,1.62,1.0,1.12,1.0,1.0,1.0,1.5,0.33,1.33,1.67,0.33,1.0,1.0,1.0,2.0
D1,17/10/2015,Schalke 04,Hertha,2,1,H,0.67,0.78,0.67,0.11,0,0,1.25,1.0,1.38,1.0,1.25,1.25,0.75,1.5,1.0,1.0,2.0,0.33,1.33,1.33,0.67,2.0
D1,17/10/2015,Werder Bremen,Bayern Munich,0,1,A,0.0,1.0,0.33,1.0,0,0,0.88,1.62,3.5,0.5,0.5,2.0,2.67,0.33,0.33,2.0,4.33,0.67,0.67,1.67,2.67,0.33
D1,17/10/2015,Wolfsburg,Hoffenheim,4,2,H,0.11,0.56,0.78,0.44,0,0,1.25,1.25,1.25,1.75,2.0,0.5,1.25,1.5,0.67,2.67,2.0,1.33,2.0,0.33,1.33,1.33
D1,18/10/2015,FC Koln,Hannover,0,1,A,0.44,0.44,0.78,0.11,0,0,1.62,1.5,0.88,2.0,1.25,0.75,0.75,2.0,1.33,1.0,1.0,1.33,1.33,0.67,0.33,2.0
D1,18/10/2015,Stuttgart,Ingolstadt,1,0,H,0.44,0.44,0.0,0.78,0,1,1.38,2.38,0.75,0.75,0.75,2.75,1.0,0.25,2.0,2.0,1.0,0.67,0.67,2.67,1.0,0.33
